i,perc,n,acc,cor,alpha
17,0.33684210526315794,2006,0.602112676056338,0.5062523961416115,0.5047239967704009
17,0.38421052631578945,2330,0.5985915492957746,0.425168639587481,0.4179469026548672
17,0.43157894736842106,2575,0.5598591549295775,0.4018954611332027,0.3830480771475938
17,0.4789473684210527,2861,0.6056338028169014,0.4904681927710411,0.4219695370230735
17,0.5263157894736842,3199,0.5809859154929577,0.4211955498628595,0.41777820121951226
17,0.5736842105263158,3488,0.6267605633802817,0.4952573657237038,0.49399114138201017
17,0.6210526315789474,3798,0.6408450704225352,0.5220551340865943,0.5090285635116725
17,0.6684210526315789,4006,0.528169014084507,0.3366078215999889,0.3030000996710853
17,0.7157894736842105,4304,0.6267605633802817,0.4882922052209666,0.47410826032540676
17,0.7631578947368421,4627,0.6338028169014085,0.5133984984242085,0.49861223989081926
17,0.8105263157894737,4892,0.6549295774647887,0.5034390970343358,0.502121584645279
17,0.8578947368421053,5184,0.6232394366197183,0.46498527769447756,0.42634135488894653
17,0.9052631578947369,5469,0.6514084507042254,0.5482923332168052,0.5220466220980474
17,0.9526315789473684,5743,0.6549295774647887,0.5698360994174912,0.5679434979414508
17,1.0,6038,0.647887323943662,0.473215601915704,0.44881889763779526
18,0.1,606,0.5140845070422535,0.2712828447760839,0.2642318469900138
18,0.1473684210526316,905,0.46830985915492956,0.25200316503955256,0.16970045228738784
18,0.19473684210526315,1148,0.5669014084507042,0.41798573563325647,0.3785375833984408
18,0.24210526315789474,1434,0.5492957746478874,0.4077390528471101,0.39554423243712056
18,0.2894736842105263,1733,0.5633802816901409,0.45711022769617093,0.4337731174742179
18,0.33684210526315794,2012,0.545774647887324,0.32528663791985707,0.2200072402558224
18,0.38421052631578945,2329,0.6091549295774648,0.4378220147120443,0.43739594019609496
18,0.43157894736842106,2625,0.6161971830985915,0.48948811098929534,0.4865207527025224
18,0.4789473684210527,2848,0.6514084507042254,0.5770901745792006,0.5705268473320989
18,0.5263157894736842,3208,0.6197183098591549,0.4972073527342063,0.4509234280971156
18,0.5736842105263158,3456,0.5950704225352113,0.36963867104615156,0.3411601544302306
18,0.6210526315789474,3724,0.5704225352112676,0.4645467268458461,0.45885497864475144
18,0.6684210526315789,4011,0.6443661971830986,0.5104308131310824,0.4961394584067218
18,0.7157894736842105,4311,0.6091549295774648,0.47689303265637956,0.44613178332167125
18,0.7631578947368421,4598,0.6690140845070423,0.526854643300417,0.5274774272656337
18,0.8105263157894737,4919,0.6197183098591549,0.4472164017732948,0.4352951454614288
18,0.8578947368421053,5193,0.6408450704225352,0.46293489658790365,0.4476159548498353
18,0.9052631578947369,5493,0.6936619718309859,0.6057825925341508,0.6064423249955012
18,0.9526315789473684,5774,0.5809859154929577,0.435622592965234,0.2988183626352442
18,1.0,6038,0.6338028169014085,0.48218461942955265,0.4586320512608243
19,0.1,610,0.5845070422535211,0.3668751331651065,0.36670090420784995
19,0.1473684210526316,902,0.5422535211267606,0.40218999048363807,0.37751979631403143
19,0.19473684210526315,1152,0.5070422535211268,0.24259951915373068,0.19545788851991353
19,0.24210526315789474,1443,0.545774647887324,0.3557035134763827,0.3239268680445151
19,0.2894736842105263,1747,0.5985915492957746,0.4539948245025579,0.4453411592076302
19,0.33684210526315794,2074,0.6232394366197183,0.45817840403068827,0.44439579684763575
19,0.38421052631578945,2274,0.6197183098591549,0.49404758127826176,0.4679750009951833
19,0.43157894736842106,2681,0.5985915492957746,0.48554743358851643,0.47318520590644797
19,0.4789473684210527,2858,0.6338028169014085,0.4979924422701074,0.49316254976098073
19,0.5263157894736842,3125,0.5845070422535211,0.41987057631423674,0.41244615448956545
19,0.5736842105263158,3388,0.6408450704225352,0.5550320219920865,0.5443031481027594
19,0.6210526315789474,3706,0.5950704225352113,0.46243265194422006,0.425399341788409
19,0.6684210526315789,4029,0.6443661971830986,0.5188469785207872,0.5181051642772473
19,0.7157894736842105,4328,0.6443661971830986,0.5129333540779707,0.5136003495329792
19,0.7631578947368421,4538,0.6126760563380281,0.43849121979569144,0.4325017088174983
19,0.8105263157894737,4889,0.6443661971830986,0.5311767519842205,0.5289137127022472
19,0.8578947368421053,5186,0.6197183098591549,0.4563264819180761,0.428626033775801
19,0.9052631578947369,5488,0.6619718309859155,0.5512696360049015,0.5288414929714009
19,0.9526315789473684,5769,0.676056338028169,0.598335296339594,0.5901336042826162
19,1.0,6038,0.6654929577464789,0.5533206986558341,0.5480082809822958
20,0.1,575,0.4788732394366197,0.342475678647708,0.2774744105807935
20,0.1473684210526316,945,0.5070422535211268,0.2849689263785675,0.22757135637538184
20,0.19473684210526315,1180,0.5492957746478874,0.3751375283941901,0.37448536269135413
20,0.24210526315789474,1467,0.5774647887323944,0.400957362441535,0.3411321438093273
20,0.2894736842105263,1658,0.573943661971831,0.3946532719746558,0.3874013528748591
20,0.33684210526315794,2043,0.6197183098591549,0.5382546441956113,0.48718721736508885
20,0.38421052631578945,2302,0.6091549295774648,0.4851999453902404,0.4776858901963642
20,0.43157894736842106,2627,0.6091549295774648,0.47138332275122935,0.4713099334209422
20,0.4789473684210527,2923,0.6091549295774648,0.5461751084122685,0.5051944813829787
20,0.5263157894736842,3222,0.5915492957746479,0.4680467825961251,0.4532517036739818
20,0.5736842105263158,3475,0.5950704225352113,0.49662020607527324,0.4547737476738314
20,0.6210526315789474,3755,0.6408450704225352,0.47061533354070395,0.46792658859927994
20,0.6684210526315789,4071,0.6549295774647887,0.502408497883266,0.4994544208361892
20,0.7157894736842105,4350,0.6443661971830986,0.529810898084267,0.5075426381037871
20,0.7631578947368421,4582,0.6408450704225352,0.4919479546956536,0.4925417661097852
20,0.8105263157894737,4861,0.647887323943662,0.5403897608773021,0.5231994459833794
20,0.8578947368421053,5183,0.6619718309859155,0.47450560614969517,0.46880384217780835
20,0.9052631578947369,5484,0.6866197183098591,0.570744809316287,0.568025224804391
20,0.9526315789473684,5741,0.6619718309859155,0.5006831881541964,0.4936288444364023
20,1.0,6038,0.6654929577464789,0.5106280470139734,0.4875265794876885
21,0.1,583,0.4295774647887324,0.2083162816718839,-0.02699672244264284
21,0.1473684210526316,916,0.5598591549295775,0.40425624952672723,0.39219811833452156
21,0.19473684210526315,1166,0.5598591549295775,0.3257050808298027,0.22007355353350488
21,0.24210526315789474,1450,0.5316901408450704,0.31458860810123795,0.3015833911894469
21,0.2894736842105263,1733,0.528169014084507,0.37042470802107114,0.32792014392385027
21,0.33684210526315794,2083,0.5492957746478874,0.3773668135386224,0.3605044601661027
21,0.38421052631578945,2311,0.4894366197183099,0.22340513666865777,0.09277190519448342
21,0.43157894736842106,2586,0.5387323943661971,0.3324904357128499,0.12468071967889516
21,0.4789473684210527,2890,0.6267605633802817,0.5123918936285413,0.5067188287903892
21,0.5263157894736842,3226,0.6161971830985915,0.5017687348028829,0.4873993634150908
21,0.5736842105263158,3459,0.6267605633802817,0.43365609854693565,0.430212998361551
21,0.6210526315789474,3780,0.647887323943662,0.5973897041043256,0.5830490481745851
21,0.6684210526315789,4077,0.6091549295774648,0.4668524371525388,0.46472510963131397
21,0.7157894736842105,4326,0.6514084507042254,0.5158371192934427,0.5150366412536166
21,0.7631578947368421,4554,0.6161971830985915,0.4518553487908176,0.4399245689655171
21,0.8105263157894737,4884,0.6126760563380281,0.40566585700754754,0.3551173003771245
21,0.8578947368421053,5156,0.6725352112676056,0.562077811990005,0.5339230893972522
21,0.9052631578947369,5462,0.6549295774647887,0.5171636027821865,0.5120848276937471
21,0.9526315789473684,5770,0.6619718309859155,0.5407110459936272,0.4704315206573608
21,1.0,6038,0.6619718309859155,0.5229544700259994,0.5143391916756551
22,0.1,581,0.46830985915492956,0.1356087393286612,0.05649117773633616
22,0.1473684210526316,880,0.545774647887324,0.36774044684734,0.323773771003276
22,0.19473684210526315,1168,0.5387323943661971,0.2567404437118369,0.24176644378790235
22,0.24210526315789474,1459,0.5915492957746479,0.4804378179527225,0.46817850698230257
22,0.2894736842105263,1707,0.5774647887323944,0.4551846166789726,0.4331503886723931
22,0.33684210526315794,1995,0.6302816901408451,0.48025265113918053,0.45767717049867507
22,0.38421052631578945,2271,0.5809859154929577,0.43059770064380654,0.4263883712262393
22,0.43157894736842106,2684,0.5809859154929577,0.372107787006374,0.35324705117666166
22,0.4789473684210527,2897,0.6232394366197183,0.4912093136124212,0.48669446098868374
22,0.5263157894736842,3212,0.6267605633802817,0.5249983168718968,0.5219363279546445
22,0.5736842105263158,3419,0.6161971830985915,0.44882831816643826,0.44278711949018157
22,0.6210526315789474,3730,0.6232394366197183,0.49085570294200964,0.4895554249796499
22,0.6684210526315789,3976,0.5809859154929577,0.3327766398435397,0.3025830258302583
22,0.7157894736842105,4331,0.647887323943662,0.49758995993275146,0.4932586918736943
22,0.7631578947368421,4631,0.6690140845070423,0.5752876243486535,0.5734840815126099
22,0.8105263157894737,4904,0.6549295774647887,0.531470059351457,0.5163853474591489
22,0.8578947368421053,5158,0.6161971830985915,0.4400889885827138,0.431306281752175
22,0.9052631578947369,5460,0.6584507042253521,0.5080252528429069,0.49356208240534516
22,0.9526315789473684,5730,0.6830985915492958,0.5328968466764126,0.532476527628136
22,1.0,6038,0.6373239436619719,0.47703792843879744,0.4503578693588488
23,0.1,592,0.49295774647887325,0.25643645686673716,0.1368352902063028
23,0.1473684210526316,904,0.5035211267605634,0.38417121877128374,0.35336604921205417
23,0.19473684210526315,1144,0.6197183098591549,0.45883148092317744,0.45956536473777854
23,0.24210526315789474,1527,0.5704225352112676,0.45963598956281565,0.4532410175310023
23,0.2894736842105263,1776,0.528169014084507,0.27884062701192586,0.22217117052070534
23,0.33684210526315794,2023,0.5985915492957746,0.41897912302935747,0.38614982578397217
23,0.38421052631578945,2298,0.5669014084507042,0.44097235696308557,0.4381693550211525
23,0.43157894736842106,2579,0.5950704225352113,0.4845052470832835,0.46488103150338955
23,0.4789473684210527,2941,0.6267605633802817,0.5002999976337003,0.4481279499156293
23,0.5263157894736842,3175,0.647887323943662,0.5493413147651579,0.5472052248485495
23,0.5736842105263158,3453,0.6373239436619719,0.4988012621376228,0.48679804761032175
23,0.6210526315789474,3802,0.5845070422535211,0.41734687102778084,0.39994732914892683
23,0.6684210526315789,4035,0.5704225352112676,0.4732913674194219,0.46073116909280876
23,0.7157894736842105,4336,0.6549295774647887,0.5351291880962673,0.5324021476479104
23,0.7631578947368421,4593,0.647887323943662,0.5160652899487304,0.5072431237805826
23,0.8105263157894737,4880,0.647887323943662,0.5063681801292136,0.46451893114889875
23,0.8578947368421053,5184,0.676056338028169,0.5697559483942549,0.5516864155275871
23,0.9052631578947369,5505,0.5528169014084507,0.32983098919454124,0.1989210065514213
23,0.9526315789473684,5752,0.6795774647887324,0.5643105742909953,0.5510688836104514
23,1.0,6038,0.602112676056338,0.47493507178818595,0.4704936125719954
24,0.1,590,0.4823943661971831,0.2698460566346191,0.22617023823775895
24,0.1473684210526316,917,0.5211267605633803,0.3139413832941575,0.2824558381944392
24,0.19473684210526315,1215,0.5598591549295775,0.4003650484220521,0.38923274893299875
24,0.24210526315789474,1505,0.5915492957746479,0.4548681275842244,0.39144434222631086
24,0.2894736842105263,1755,0.6126760563380281,0.4358407253610323,0.43592668406331536
24,0.33684210526315794,2097,0.6514084507042254,0.4865409657568775,0.48052982353187734
24,0.38421052631578945,2299,0.5809859154929577,0.3807554222318685,0.37069213217273733
24,0.43157894736842106,2605,0.6338028169014085,0.47186136399806117,0.4676660545158162
24,0.4789473684210527,2893,0.6267605633802817,0.4432765287179256,0.41064417623963934
24,0.5263157894736842,3124,0.6161971830985915,0.478190774705787,0.4773879415713227
24,0.5736842105263158,3426,0.6443661971830986,0.5512149815383172,0.5437524019984628
24,0.6210526315789474,3749,0.6338028169014085,0.4195613506386884,0.3964806594800254
24,0.6684210526315789,4067,0.6373239436619719,0.5324012578850363,0.5324924236219182
24,0.7157894736842105,4317,0.6584507042253521,0.5403852749133152,0.5377746601702467
24,0.7631578947368421,4600,0.6514084507042254,0.5302541183926694,0.5192225627497381
24,0.8105263157894737,4882,0.6549295774647887,0.5004657612543405,0.49821964017991005
24,0.8578947368421053,5195,0.6690140845070423,0.5523616333811434,0.5509315650620771
24,0.9052631578947369,5444,0.6654929577464789,0.48912728874105715,0.489085425879338
24,0.9526315789473684,5750,0.6690140845070423,0.5721653896158531,0.5681550440266735
24,1.0,6038,0.6197183098591549,0.48197759092064874,0.4720036046860919
25,0.1,589,0.46830985915492956,0.2512882490722768,-0.009124087591241059
25,0.1473684210526316,892,0.5492957746478874,0.34292497007400413,0.30311123512646243
25,0.19473684210526315,1170,0.5105633802816901,0.28779489459124735,0.2153150341269794
25,0.24210526315789474,1484,0.6338028169014085,0.49541261685120275,0.4958397703056465
25,0.2894736842105263,1728,0.5774647887323944,0.42770995281270796,0.42248370324383056
25,0.33684210526315794,2010,0.5140845070422535,0.4185414494069755,0.3517937679806029
25,0.38421052631578945,2278,0.6267605633802817,0.47529537691659607,0.468495272253016
25,0.43157894736842106,2623,0.5950704225352113,0.39251151211860913,0.37213912085895207
25,0.4789473684210527,2939,0.6584507042253521,0.5634831900793094,0.5636665149248878
25,0.5263157894736842,3187,0.5950704225352113,0.43395474706796083,0.418938307030129
25,0.5736842105263158,3457,0.5845070422535211,0.4712344279007122,0.4292956096846805
25,0.6210526315789474,3698,0.6232394366197183,0.4998673388625496,0.4928589976629447
25,0.6684210526315789,4048,0.6302816901408451,0.4805261107069398,0.48077945607436146
25,0.7157894736842105,4337,0.6443661971830986,0.5303550937871746,0.5273366813736453
25,0.7631578947368421,4576,0.6654929577464789,0.5352150885444311,0.5357442829749133
25,0.8105263157894737,4903,0.6197183098591549,0.3767834859410963,0.3510178482765829
25,0.8578947368421053,5218,0.6901408450704225,0.5944396353803214,0.5812523946759067
25,0.9052631578947369,5486,0.6373239436619719,0.48484882815755526,0.47298213881980555
25,0.9526315789473684,5783,0.647887323943662,0.4878975441599373,0.488718046488141
25,1.0,6038,0.6654929577464789,0.5409063568229129,0.5392872824172441
26,0.1,618,0.5211267605633803,0.32659724361404546,0.32243644016546125
26,0.1473684210526316,892,0.5246478873239436,0.3647529259357403,0.3525528284551779
26,0.19473684210526315,1174,0.4823943661971831,0.07693945362057808,-0.06625510494823805
26,0.24210526315789474,1410,0.5633802816901409,0.3687133225700385,0.36854689306091415
26,0.2894736842105263,1758,0.5845070422535211,0.4115772361245052,0.4086909926883654
26,0.33684210526315794,1997,0.5845070422535211,0.4487148197841773,0.44923083022757915
26,0.38421052631578945,2286,0.6056338028169014,0.4809849268194667,0.4762841905433819
26,0.43157894736842106,2608,0.6161971830985915,0.4529119392985985,0.44620076542816145
26,0.4789473684210527,2928,0.5880281690140845,0.4357626889488314,0.41278681733446876
26,0.5263157894736842,3198,0.647887323943662,0.5352615758522592,0.5257858820897192
26,0.5736842105263158,3490,0.6267605633802817,0.461088084787956,0.4436612667454294
26,0.6210526315789474,3796,0.6267605633802817,0.4501661102901716,0.4323002770857104
26,0.6684210526315789,4010,0.6690140845070423,0.49420720972935805,0.4850487024044684
26,0.7157894736842105,4385,0.6267605633802817,0.45794976786471325,0.45441616169202104
26,0.7631578947368421,4630,0.6302816901408451,0.5284140560513767,0.5027178356415529
26,0.8105263157894737,4915,0.6514084507042254,0.5450270681890218,0.5395560681668392
26,0.8578947368421053,5220,0.6795774647887324,0.554525594353829,0.5483237590880531
26,0.9052631578947369,5419,0.6338028169014085,0.479549957356467,0.46946582968139294
26,0.9526315789473684,5736,0.6443661971830986,0.5187175752896406,0.49836034308297883
26,1.0,6038,0.6443661971830986,0.5420338918962452,0.5337056585246103
27,0.1,616,0.5563380281690141,0.3662995848792439,0.35890349003743816
27,0.1473684210526316,902,0.43309859154929575,0.280751612765433,0.0263884467037927
27,0.19473684210526315,1151,0.573943661971831,0.4054223112596544,0.39716812400635926
27,0.24210526315789474,1458,0.5563380281690141,0.43863292208890764,0.43701814500428315
27,0.2894736842105263,1689,0.5316901408450704,0.3380219319089077,0.3314688348928465
27,0.33684210526315794,2006,0.6302816901408451,0.4105188517178974,0.4061961058110636
27,0.38421052631578945,2326,0.5352112676056338,0.42184192502652046,0.2925010651896037
27,0.43157894736842106,2673,0.6267605633802817,0.4819912594439397,0.4824075727808538
27,0.4789473684210527,2895,0.6373239436619719,0.5096210398040286,0.5022109951902103
27,0.5263157894736842,3196,0.6091549295774648,0.40988271518186237,0.3626121837202302
27,0.5736842105263158,3440,0.6584507042253521,0.48066357689043865,0.48071013997951517
27,0.6210526315789474,3690,0.6197183098591549,0.4532249291225365,0.4531031730193573
27,0.6684210526315789,3971,0.6056338028169014,0.46744087511792237,0.45922411871082813
27,0.7157894736842105,4304,0.6232394366197183,0.5208302672124892,0.5120909357915402
27,0.7631578947368421,4648,0.6197183098591549,0.47647257689022254,0.4405277144035543
27,0.8105263157894737,4917,0.6549295774647887,0.5082188451028732,0.5083188357400236
27,0.8578947368421053,5189,0.6161971830985915,0.5120757737845212,0.507947382844615
27,0.9052631578947369,5484,0.6514084507042254,0.4797620153927437,0.4691583588195575
27,0.9526315789473684,5738,0.6408450704225352,0.5447854907919383,0.5440085783218658
27,1.0,6038,0.6338028169014085,0.5067516424359243,0.5007839637205711
28,0.1,592,0.5035211267605634,0.3603265863548475,0.30367807454844187
28,0.1473684210526316,876,0.4964788732394366,0.10425728126564947,0.011384615384615437
28,0.19473684210526315,1183,0.528169014084507,0.311088471023351,0.25744013859384984
28,0.24210526315789474,1430,0.5774647887323944,0.3575600990368871,0.2822428514694201
28,0.2894736842105263,1698,0.5422535211267606,0.4287317780396935,0.4209131011104109
28,0.33684210526315794,2004,0.6197183098591549,0.44497165482071266,0.44532608695652165
28,0.38421052631578945,2302,0.6443661971830986,0.5042033816374415,0.5025746652935119
28,0.43157894736842106,2561,0.528169014084507,0.3593720928154608,0.31760792375256963
28,0.4789473684210527,2886,0.5985915492957746,0.47712063823209927,0.4776220724433885
28,0.5263157894736842,3199,0.5950704225352113,0.4719760591776022,0.4700248019545421
28,0.5736842105263158,3496,0.6197183098591549,0.43940404671471617,0.40546775208281693
28,0.6210526315789474,3728,0.6267605633802817,0.47614613147162244,0.4417809734513274
28,0.6684210526315789,4065,0.6654929577464789,0.5592229878485175,0.5584112149532711
28,0.7157894736842105,4337,0.6443661971830986,0.5310032696182849,0.5291580723795237
28,0.7631578947368421,4606,0.5985915492957746,0.4718982349022851,0.46257002291887117
28,0.8105263157894737,4904,0.6725352112676056,0.5627881115483561,0.552069196021634
28,0.8578947368421053,5177,0.6232394366197183,0.5251149957186101,0.5246216251581106
28,0.9052631578947369,5448,0.6690140845070423,0.5575317633113214,0.5564361670560181
28,0.9526315789473684,5775,0.676056338028169,0.5482239193989152,0.5451211405780824
28,1.0,6038,0.6338028169014085,0.5227011826412021,0.47732855853551415
29,0.1,581,0.5598591549295775,0.3823693925976855,0.3229267913378173
29,0.1473684210526316,883,0.5387323943661971,0.3580076417403223,0.3380159686652606
29,0.19473684210526315,1177,0.5492957746478874,0.3679202829217088,0.2645105971330578
29,0.24210526315789474,1444,0.5563380281690141,0.44559611535728694,0.35208334363916083
29,0.2894736842105263,1768,0.5387323943661971,0.41325141762612366,0.3788748460925617
29,0.33684210526315794,2028,0.5669014084507042,0.39700177798700337,0.3923256671996065
29,0.38421052631578945,2314,0.5985915492957746,0.43043119322226747,0.3894764548238897
29,0.43157894736842106,2595,0.5915492957746479,0.42378905093392427,0.4058383233532935
29,0.4789473684210527,2840,0.5880281690140845,0.4203144737123151,0.39760363586282876
29,0.5263157894736842,3195,0.6232394366197183,0.45905318364858944,0.4492940823069992
29,0.5736842105263158,3521,0.6725352112676056,0.5624681925520456,0.5621534927926501
29,0.6210526315789474,3709,0.602112676056338,0.4403057613632311,0.421784807203879
29,0.6684210526315789,4050,0.6232394366197183,0.4975229014117754,0.475
29,0.7157894736842105,4315,0.6408450704225352,0.5366066951656076,0.5312423450640974
29,0.7631578947368421,4608,0.6408450704225352,0.5140743551467498,0.5078481012658228
29,0.8105263157894737,4926,0.6373239436619719,0.5219548144794,0.5202101700251889
29,0.8578947368421053,5120,0.6514084507042254,0.5290836944980315,0.5273319402454206
29,0.9052631578947369,5434,0.6302816901408451,0.5215161893424849,0.52223077563249
29,0.9526315789473684,5780,0.6302816901408451,0.49902793069920814,0.4357959445414944
29,1.0,6038,0.6091549295774648,0.49641945500013124,0.4471244572731461
30,0.1,621,0.5316901408450704,0.2941227245686497,0.2687832648146432
30,0.1473684210526316,938,0.43309859154929575,0.0925061906044655,0.00726378068068656
30,0.19473684210526315,1189,0.5985915492957746,0.5134623831079766,0.5109834435369469
30,0.24210526315789474,1450,0.5809859154929577,0.3890265466001049,0.38953970762544443
30,0.2894736842105263,1769,0.545774647887324,0.333476712986575,0.2361306220205882
30,0.33684210526315794,2049,0.5669014084507042,0.37301314306880295,0.37379661615270177
30,0.38421052631578945,2272,0.5528169014084507,0.394142378976559,0.36346707386499666
30,0.43157894736842106,2539,0.6197183098591549,0.4710001084123082,0.4458457341954578
30,0.4789473684210527,2895,0.602112676056338,0.33074469938482826,0.2514045176579772
30,0.5263157894736842,3161,0.6267605633802817,0.5305892567462898,0.5131889275074478
30,0.5736842105263158,3442,0.6514084507042254,0.5252203783365956,0.5062921115372654
30,0.6210526315789474,3778,0.6443661971830986,0.5151002978776299,0.5133192095300942
30,0.6684210526315789,4082,0.6302816901408451,0.5018166678203724,0.497603089855731
30,0.7157894736842105,4394,0.6197183098591549,0.4428495822864788,0.40004455252557136
30,0.7631578947368421,4649,0.6690140845070423,0.5491626508090993,0.5461545399201823
30,0.8105263157894737,4887,0.6619718309859155,0.5396533081696946,0.5350670214368192
30,0.8578947368421053,5173,0.6690140845070423,0.5669374858873591,0.5618350145087743
30,0.9052631578947369,5463,0.6302816901408451,0.4913372511484384,0.48504419368051144
30,0.9526315789473684,5742,0.6232394366197183,0.45699591701461684,0.42529671108803213
30,1.0,6038,0.6302816901408451,0.4707672753516446,0.41465932553337925
31,0.1,603,0.5070422535211268,0.2476330057697748,0.1791918429003021
31,0.1473684210526316,924,0.44014084507042256,0.11555599110270169,-0.18745935238277078
31,0.19473684210526315,1180,0.5492957746478874,0.3753721542238238,0.35948100794682103
31,0.24210526315789474,1481,0.5809859154929577,0.4001993777960555,0.3632354552426865
31,0.2894736842105263,1746,0.5176056338028169,0.30593159536983316,0.2794578910640174
31,0.33684210526315794,2042,0.5880281690140845,0.42153881976744956,0.40468243147947913
31,0.38421052631578945,2240,0.5246478873239436,0.32561628562161127,0.293228752833806
31,0.43157894736842106,2595,0.6197183098591549,0.5111734824338461,0.5097459436379164
31,0.4789473684210527,2842,0.5880281690140845,0.38159160157522765,0.34625887493173124
31,0.5263157894736842,3128,0.5915492957746479,0.4262834066823087,0.42602229262767377
31,0.5736842105263158,3459,0.5492957746478874,0.38052423348447206,0.3134866376631448
31,0.6210526315789474,3807,0.6654929577464789,0.5467346995543619,0.5166701081690678
31,0.6684210526315789,3949,0.6408450704225352,0.5358779575214895,0.534197209017022
31,0.7157894736842105,4389,0.6584507042253521,0.5124845522112157,0.511435535094414
31,0.7631578947368421,4640,0.6161971830985915,0.451613826113542,0.4197663282895997
31,0.8105263157894737,4945,0.6619718309859155,0.552515799198516,0.5343062926459439
31,0.8578947368421053,5162,0.5985915492957746,0.4453003576635838,0.4270949591541575
31,0.9052631578947369,5470,0.6549295774647887,0.5265339206337925,0.5144522910165872
31,0.9526315789473684,5735,0.647887323943662,0.5124099094843265,0.49573348075859913
31,1.0,6038,0.6866197183098591,0.5582463769937166,0.5588452088452088
32,0.1,652,0.45422535211267606,0.23853640370777474,0.012381284158466732
32,0.1473684210526316,840,0.528169014084507,0.3294829816786332,0.3204667254596024
32,0.19473684210526315,1188,0.4859154929577465,0.3260230167630487,0.14255584946312705
32,0.24210526315789474,1492,0.5704225352112676,0.47018626745228465,0.46312578419803063
32,0.2894736842105263,1758,0.6161971830985915,0.49478794408520893,0.45431960608773503
32,0.33684210526315794,2075,0.5950704225352113,0.37351370576049303,0.3399505511486556
32,0.38421052631578945,2357,0.5880281690140845,0.4928762671042683,0.4777851458885942
32,0.43157894736842106,2626,0.5598591549295775,0.4012978760357657,0.3680566041805984
32,0.4789473684210527,2874,0.6373239436619719,0.5026477963972752,0.49690578321832457
32,0.5263157894736842,3163,0.5915492957746479,0.4452070984733697,0.4333343679195506
32,0.5736842105263158,3443,0.5809859154929577,0.48803275853569217,0.4870139405336529
32,0.6210526315789474,3739,0.6514084507042254,0.5283103426791554,0.4976483199159958
32,0.6684210526315789,4010,0.6161971830985915,0.4657947439609212,0.4384116693679091
32,0.7157894736842105,4277,0.6373239436619719,0.4994508735691729,0.4845534874781172
32,0.7631578947368421,4616,0.676056338028169,0.5684497092404862,0.5589402619819553
32,0.8105263157894737,4849,0.6373239436619719,0.4837922471966811,0.4793077950577235
32,0.8578947368421053,5191,0.6232394366197183,0.44459930389393215,0.4030436447166921
32,0.9052631578947369,5495,0.6866197183098591,0.5630499755869626,0.5627217239935659
32,0.9526315789473684,5779,0.6866197183098591,0.6173419121418814,0.6103554502369668
32,1.0,6038,0.6654929577464789,0.5526664942639605,0.5511633185162224
33,0.1,623,0.4225352112676056,0.10400292727763656,-0.23991228858493452
33,0.1473684210526316,899,0.5,0.2688488514014445,0.2608039033457249
33,0.19473684210526315,1131,0.5316901408450704,0.34603250874393165,0.31447945961573853
33,0.24210526315789474,1507,0.573943661971831,0.4200864948904114,0.4171434588788655
33,0.2894736842105263,1775,0.5492957746478874,0.35377294739286946,0.30223780550685786
33,0.33684210526315794,2067,0.5492957746478874,0.37761218913422445,0.37174897720631217
33,0.38421052631578945,2303,0.5774647887323944,0.42793913422159013,0.4247548190733852
33,0.43157894736842106,2605,0.6161971830985915,0.49552150366317405,0.4845540788497682
33,0.4789473684210527,2896,0.5915492957746479,0.4118450725262654,0.3930212757482362
33,0.5263157894736842,3138,0.602112676056338,0.4949578854838462,0.4747449963195344
33,0.5736842105263158,3456,0.6373239436619719,0.470903088044208,0.4706955505886494
33,0.6210526315789474,3776,0.6443661971830986,0.48915810782596664,0.4754546886071963
33,0.6684210526315789,4065,0.6302816901408451,0.5100444552272047,0.4876270606674801
33,0.7157894736842105,4297,0.6232394366197183,0.3949619767524212,0.35545614865155495
33,0.7631578947368421,4627,0.6584507042253521,0.5644507222513463,0.5640751011405151
33,0.8105263157894737,4923,0.6232394366197183,0.5089676110802315,0.502092337580149
33,0.8578947368421053,5188,0.6584507042253521,0.5229244185029434,0.5135105740181269
33,0.9052631578947369,5492,0.6197183098591549,0.4947275744399336,0.458288739343124
33,0.9526315789473684,5728,0.6549295774647887,0.574414416578525,0.5664403831448934
33,1.0,6038,0.5669014084507042,0.44983310095617357,0.39423076923076916
34,0.1,585,0.4894366197183099,0.35404536778294193,0.22976378481905857
34,0.1473684210526316,922,0.5211267605633803,0.27048355953186476,0.2175914310527839
34,0.19473684210526315,1196,0.5176056338028169,0.4286065781897582,0.4108514662087255
34,0.24210526315789474,1480,0.5387323943661971,0.3579852008783077,0.34931021853253574
34,0.2894736842105263,1780,0.602112676056338,0.3777437119145112,0.36066010853686314
34,0.33684210526315794,1946,0.528169014084507,0.33941236444913864,0.276978574233807
34,0.38421052631578945,2400,0.5950704225352113,0.4798019152562235,0.4793338101958359
34,0.43157894736842106,2523,0.6338028169014085,0.49600423664263343,0.49381706340749787
34,0.4789473684210527,2910,0.6232394366197183,0.4670704632259135,0.45392335766423353
34,0.5263157894736842,3182,0.5915492957746479,0.4722110230883394,0.45871388079678765
34,0.5736842105263158,3501,0.5774647887323944,0.3841938281210621,0.34093241460196444
34,0.6210526315789474,3752,0.6373239436619719,0.5189306732224205,0.4877230638680211
34,0.6684210526315789,4029,0.6338028169014085,0.4910427656257928,0.47859698053719757
